"","Anon.Student.Id","Problem.Name","Day","Condition","hints_req","num_errors","minSpent"
"3272","Stu_1f6a93d6bcec19559022bd21494d24c8",5,"04/27/10","blocked",0,2,1.93333333333333
"3275","Stu_1f6a93d6bcec19559022bd21494d24c8",6,"04/27/10","blocked",0,0,1.75
"3278","Stu_1f6a93d6bcec19559022bd21494d24c8",7,"04/27/10","blocked",0,1,1.36666666666667
"3281","Stu_1f6a93d6bcec19559022bd21494d24c8",8,"04/27/10","blocked",1,7,1.85
"3284","Stu_1f6a93d6bcec19559022bd21494d24c8",9,"04/27/10","blocked",0,1,1.25
"3204","Stu_1f6a93d6bcec19559022bd21494d24c8",10,"04/27/10","blocked",0,2,1.21666666666667
"3207","Stu_1f6a93d6bcec19559022bd21494d24c8",11,"04/27/10","blocked",0,0,1.11666666666667
"3209","Stu_1f6a93d6bcec19559022bd21494d24c8",12,"04/27/10","blocked",0,0,53.35
"3211","Stu_1f6a93d6bcec19559022bd21494d24c8",13,"04/27/10","blocked",0,0,53.6166666666667
"3213","Stu_1f6a93d6bcec19559022bd21494d24c8",14,"04/27/10","blocked",0,5,53.5666666666667
"3215","Stu_1f6a93d6bcec19559022bd21494d24c8",15,"04/27/10","blocked",0,0,53.1333333333333
"3217","Stu_1f6a93d6bcec19559022bd21494d24c8",16,"04/27/10","blocked",0,0,52.9166666666667
"3219","Stu_1f6a93d6bcec19559022bd21494d24c8",17,"04/27/10","blocked",0,0,53.05
"3221","Stu_1f6a93d6bcec19559022bd21494d24c8",18,"04/27/10","blocked",0,0,53.25
"3223","Stu_1f6a93d6bcec19559022bd21494d24c8",19,"04/27/10","blocked",0,0,53.35
"3228","Stu_1f6a93d6bcec19559022bd21494d24c8",20,"04/27/10","blocked",7,5,52.4
"3230","Stu_1f6a93d6bcec19559022bd21494d24c8",21,"04/27/10","blocked",0,0,0.2
"3232","Stu_1f6a93d6bcec19559022bd21494d24c8",22,"04/27/10","blocked",0,0,0.116666666666667
"3234","Stu_1f6a93d6bcec19559022bd21494d24c8",23,"04/27/10","blocked",0,0,0.116666666666667
"3236","Stu_1f6a93d6bcec19559022bd21494d24c8",24,"04/27/10","blocked",0,2,0.25
"3238","Stu_1f6a93d6bcec19559022bd21494d24c8",25,"04/27/10","blocked",0,0,0.183333333333333
"3240","Stu_1f6a93d6bcec19559022bd21494d24c8",26,"04/27/10","blocked",12,9,2.7
"3242","Stu_1f6a93d6bcec19559022bd21494d24c8",27,"04/27/10","blocked",0,1,1.13333333333333
"3244","Stu_1f6a93d6bcec19559022bd21494d24c8",28,"04/27/10","blocked",4,5,1.8
"3246","Stu_1f6a93d6bcec19559022bd21494d24c8",29,"04/27/10","blocked",0,2,0.833333333333333
"3251","Stu_1f6a93d6bcec19559022bd21494d24c8",30,"04/27/10","blocked",4,4,1.13333333333333
"3253","Stu_1f6a93d6bcec19559022bd21494d24c8",31,"04/27/10","blocked",0,0,0.483333333333333
"3255","Stu_1f6a93d6bcec19559022bd21494d24c8",32,"04/27/10","blocked",0,3,1.03333333333333
"3257","Stu_1f6a93d6bcec19559022bd21494d24c8",33,"04/27/10","blocked",0,0,0.666666666666667
"3259","Stu_1f6a93d6bcec19559022bd21494d24c8",34,"04/27/10","blocked",0,0,0.433333333333333
"3261","Stu_1f6a93d6bcec19559022bd21494d24c8",35,"04/27/10","blocked",0,1,0.633333333333333
"3263","Stu_1f6a93d6bcec19559022bd21494d24c8",36,"04/27/10","blocked",0,3,0.816666666666667
"3265","Stu_1f6a93d6bcec19559022bd21494d24c8",37,"04/27/10","blocked",0,0,0.433333333333333
"3202","Stu_1f6a93d6bcec19559022bd21494d24c8",1,"04/28/10","blocked",0,0,0.183333333333333
"3227","Stu_1f6a93d6bcec19559022bd21494d24c8",2,"04/28/10","blocked",0,3,1.78333333333333
"3250","Stu_1f6a93d6bcec19559022bd21494d24c8",3,"04/28/10","blocked",1,2,1.88333333333333
"3270","Stu_1f6a93d6bcec19559022bd21494d24c8",4,"04/28/10","blocked",0,1,0.833333333333333
"3273","Stu_1f6a93d6bcec19559022bd21494d24c8",5,"04/28/10","blocked",0,3,1.31666666666667
"3276","Stu_1f6a93d6bcec19559022bd21494d24c8",6,"04/28/10","blocked",0,1,1.23333333333333
"3279","Stu_1f6a93d6bcec19559022bd21494d24c8",7,"04/28/10","blocked",0,0,0.933333333333333
"3282","Stu_1f6a93d6bcec19559022bd21494d24c8",8,"04/28/10","blocked",0,3,1.21666666666667
"3285","Stu_1f6a93d6bcec19559022bd21494d24c8",9,"04/28/10","blocked",0,0,1.31666666666667
"3205","Stu_1f6a93d6bcec19559022bd21494d24c8",10,"04/28/10","blocked",0,1,0.866666666666667
"3208","Stu_1f6a93d6bcec19559022bd21494d24c8",11,"04/28/10","blocked",0,0,0.95
"3210","Stu_1f6a93d6bcec19559022bd21494d24c8",12,"04/28/10","blocked",0,1,1.08333333333333
"3212","Stu_1f6a93d6bcec19559022bd21494d24c8",13,"04/28/10","blocked",0,3,0.983333333333333
"3214","Stu_1f6a93d6bcec19559022bd21494d24c8",14,"04/28/10","blocked",0,1,0.183333333333333
"3216","Stu_1f6a93d6bcec19559022bd21494d24c8",15,"04/28/10","blocked",0,1,0.2
"3218","Stu_1f6a93d6bcec19559022bd21494d24c8",16,"04/28/10","blocked",0,0,0.166666666666667
"3220","Stu_1f6a93d6bcec19559022bd21494d24c8",17,"04/28/10","blocked",0,0,0.166666666666667
"3222","Stu_1f6a93d6bcec19559022bd21494d24c8",18,"04/28/10","blocked",0,0,0.183333333333333
"3224","Stu_1f6a93d6bcec19559022bd21494d24c8",19,"04/28/10","blocked",0,1,0.283333333333333
"3229","Stu_1f6a93d6bcec19559022bd21494d24c8",20,"04/28/10","blocked",0,6,41.9
"3231","Stu_1f6a93d6bcec19559022bd21494d24c8",21,"04/28/10","blocked",0,0,41.5166666666667
"3233","Stu_1f6a93d6bcec19559022bd21494d24c8",22,"04/28/10","blocked",0,1,41.9333333333333
"3235","Stu_1f6a93d6bcec19559022bd21494d24c8",23,"04/28/10","blocked",0,0,41.9333333333333
"3237","Stu_1f6a93d6bcec19559022bd21494d24c8",24,"04/28/10","blocked",0,1,42.0166666666667
"3239","Stu_1f6a93d6bcec19559022bd21494d24c8",25,"04/28/10","blocked",0,0,42.1333333333333
"3241","Stu_1f6a93d6bcec19559022bd21494d24c8",26,"04/28/10","blocked",1,6,42.5833333333333
"3243","Stu_1f6a93d6bcec19559022bd21494d24c8",27,"04/28/10","blocked",0,1,41.7333333333333
"3245","Stu_1f6a93d6bcec19559022bd21494d24c8",28,"04/28/10","blocked",0,2,42.2833333333333
"3247","Stu_1f6a93d6bcec19559022bd21494d24c8",29,"04/28/10","blocked",0,0,42.4833333333333
"3252","Stu_1f6a93d6bcec19559022bd21494d24c8",30,"04/28/10","blocked",0,3,42.95
"3254","Stu_1f6a93d6bcec19559022bd21494d24c8",31,"04/28/10","blocked",0,0,44.3666666666667
"3256","Stu_1f6a93d6bcec19559022bd21494d24c8",32,"04/28/10","blocked",0,0,44.4833333333333
"3258","Stu_1f6a93d6bcec19559022bd21494d24c8",33,"04/28/10","blocked",0,1,44.6333333333333
"3260","Stu_1f6a93d6bcec19559022bd21494d24c8",34,"04/28/10","blocked",0,1,44.5833333333333
"3262","Stu_1f6a93d6bcec19559022bd21494d24c8",35,"04/28/10","blocked",0,2,44.8333333333333
"3264","Stu_1f6a93d6bcec19559022bd21494d24c8",36,"04/28/10","blocked",3,2,44.85
"3266","Stu_1f6a93d6bcec19559022bd21494d24c8",37,"04/28/10","blocked",0,1,0.45
"3267","Stu_1f6a93d6bcec19559022bd21494d24c8",37,"04/29/10","blocked",0,0,0.4
"3286","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",1,"04/26/10","blocked",0,3,17.95
"3319","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",2,"04/26/10","blocked",0,7,20.25
"3352","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",3,"04/26/10","blocked",0,3,21.6
"3379","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",4,"04/26/10","blocked",0,7,20.2333333333333
"3382","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",5,"04/26/10","blocked",0,4,22.8666666666667
"3386","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",6,"04/26/10","blocked",11,8,25.2666666666667
"3389","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",7,"04/26/10","blocked",0,0,24.9166666666667
"3392","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",8,"04/26/10","blocked",4,7,25.4166666666667
"3395","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",9,"04/26/10","blocked",0,6,25.8666666666667
"3289","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",10,"04/26/10","blocked",0,0,0.75
"3292","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",11,"04/26/10","blocked",0,6,1.18333333333333
"3287","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",1,"04/27/10","blocked",0,13,1.71666666666667
"3320","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",2,"04/27/10","blocked",7,7,3.28333333333333
"3353","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",3,"04/27/10","blocked",0,3,2.1
"3380","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",4,"04/27/10","blocked",0,5,1.51666666666667
"3383","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",5,"04/27/10","blocked",3,7,3.08333333333333
"3387","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",6,"04/27/10","blocked",0,2,1.93333333333333
"3390","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",7,"04/27/10","blocked",0,3,1.45
"3393","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",8,"04/27/10","blocked",0,10,1.38333333333333
"3396","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",9,"04/27/10","blocked",0,9,1.6
"3295","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",12,"04/27/10","blocked",0,5,1.85
"3298","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",13,"04/27/10","blocked",0,2,1.8
"3301","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",14,"04/27/10","blocked",0,2,0.333333333333333
"3304","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",15,"04/27/10","blocked",0,0,0.333333333333333
"3307","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",16,"04/27/10","blocked",0,0,0.233333333333333
"3310","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",17,"04/27/10","blocked",0,0,0.2
"3313","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",18,"04/27/10","blocked",0,0,0.133333333333333
"3316","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",19,"04/27/10","blocked",0,0,0.1
"3322","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",20,"04/27/10","blocked",0,4,0.833333333333333
"3325","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",21,"04/27/10","blocked",0,0,0.216666666666667
"3328","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",22,"04/27/10","blocked",0,0,0.2
"3331","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",23,"04/27/10","blocked",0,1,0.266666666666667
"3334","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",24,"04/27/10","blocked",0,0,0.566666666666667
"3337","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",25,"04/27/10","blocked",0,0,0.216666666666667
"3340","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",26,"04/27/10","blocked",0,11,2.26666666666667
"3343","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",27,"04/27/10","blocked",3,14,2.78333333333333
"3346","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",28,"04/27/10","blocked",0,5,2.06666666666667
"3349","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",29,"04/27/10","blocked",3,6,1.43333333333333
"3355","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",30,"04/27/10","blocked",0,2,2.01666666666667
"3358","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",31,"04/27/10","blocked",0,4,1.25
"3361","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",32,"04/27/10","blocked",0,2,1.1
"3364","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",33,"04/27/10","blocked",0,5,0.9
"3367","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",34,"04/27/10","blocked",0,1,1.23333333333333
"3370","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",35,"04/27/10","blocked",0,1,0.766666666666667
"3373","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",36,"04/27/10","blocked",3,4,1.66666666666667
"3376","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",37,"04/27/10","blocked",0,4,1.2
"3288","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",1,"04/28/10","blocked",0,0,0.183333333333333
"3321","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",2,"04/28/10","blocked",0,3,1.36666666666667
"3354","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",3,"04/28/10","blocked",0,4,3.41666666666667
"3381","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",4,"04/28/10","blocked",3,6,1.91666666666667
"3384","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",5,"04/28/10","blocked",0,2,0.316666666666667
"3290","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",10,"04/28/10","blocked",3,4,1.48333333333333
"3293","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",11,"04/28/10","blocked",3,8,2.45
"3296","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",12,"04/28/10","blocked",0,4,2.11666666666667
"3299","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",13,"04/28/10","blocked",0,4,1.28333333333333
"3302","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",14,"04/28/10","blocked",0,1,0.95
"3305","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",15,"04/28/10","blocked",0,2,0.183333333333333
"3308","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",16,"04/28/10","blocked",0,0,0.25
"3311","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",17,"04/28/10","blocked",0,1,0.166666666666667
"3314","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",18,"04/28/10","blocked",0,0,0.15
"3317","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",19,"04/28/10","blocked",0,0,0.25
"3323","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",20,"04/28/10","blocked",0,3,0.3
"3326","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",21,"04/28/10","blocked",0,0,0.2
"3329","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",22,"04/28/10","blocked",0,3,0.25
"3332","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",23,"04/28/10","blocked",0,0,0.233333333333333
"3335","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",24,"04/28/10","blocked",0,0,0.15
"3338","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",25,"04/28/10","blocked",0,0,0.1
"3341","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",26,"04/28/10","blocked",0,0,2.11666666666667
"3344","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",27,"04/28/10","blocked",0,1,0.55
"3347","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",28,"04/28/10","blocked",0,4,1.91666666666667
"3350","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",29,"04/28/10","blocked",0,5,2.43333333333333
"3356","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",30,"04/28/10","blocked",6,6,2.68333333333333
"3359","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",31,"04/28/10","blocked",3,6,2.68333333333333
"3362","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",32,"04/28/10","blocked",3,14,2.46666666666667
"3365","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",33,"04/28/10","blocked",6,15,2.36666666666667
"3368","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",34,"04/28/10","blocked",0,4,2.63333333333333
"3371","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",35,"04/28/10","blocked",6,13,2.2
"3374","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",36,"04/28/10","blocked",6,13,2.4
"3377","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",37,"04/28/10","blocked",9,11,1.6
"3385","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",5,"04/29/10","blocked",0,5,1.83333333333333
"3388","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",6,"04/29/10","blocked",0,0,1.28333333333333
"3391","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",7,"04/29/10","blocked",0,1,1.36666666666667
"3394","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",8,"04/29/10","blocked",0,3,1.01666666666667
"3397","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",9,"04/29/10","blocked",0,3,1.3
"3291","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",10,"04/29/10","blocked",0,10,1.31666666666667
"3294","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",11,"04/29/10","blocked",0,4,0.8
"3297","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",12,"04/29/10","blocked",3,3,1.21666666666667
"3300","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",13,"04/29/10","blocked",0,3,0.85
"3303","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",14,"04/29/10","blocked",0,1,0.2
"3306","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",15,"04/29/10","blocked",0,0,0.116666666666667
"3309","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",16,"04/29/10","blocked",0,1,0.666666666666667
"3312","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",17,"04/29/10","blocked",0,0,0.166666666666667
"3315","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",18,"04/29/10","blocked",0,1,0.166666666666667
"3318","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",19,"04/29/10","blocked",0,0,0.133333333333333
"3324","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",20,"04/29/10","blocked",0,6,0.433333333333333
"3327","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",21,"04/29/10","blocked",0,1,0.3
"3330","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",22,"04/29/10","blocked",0,2,0.366666666666667
"3333","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",23,"04/29/10","blocked",0,1,0.216666666666667
"3336","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",24,"04/29/10","blocked",0,1,0.316666666666667
"3339","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",25,"04/29/10","blocked",0,0,0.2
"3342","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",26,"04/29/10","blocked",3,6,0.783333333333333
"3345","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",27,"04/29/10","blocked",3,5,1.03333333333333
"3348","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",28,"04/29/10","blocked",3,3,0.683333333333333
"3351","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",29,"04/29/10","blocked",0,1,0.516666666666667
"3357","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",30,"04/29/10","blocked",3,2,0.55
"3360","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",31,"04/29/10","blocked",0,0,0.233333333333333
"3363","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",32,"04/29/10","blocked",0,0,0.266666666666667
"3366","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",33,"04/29/10","blocked",0,1,0.4
"3369","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",34,"04/29/10","blocked",0,0,0.25
"3372","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",35,"04/29/10","blocked",0,3,0.533333333333333
"3375","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",36,"04/29/10","blocked",0,4,0.65
"3378","Stu_21550f769032c2d7ab4a8d8ef1a39bb8",37,"04/29/10","blocked",0,1,0.383333333333333
"3398","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",1,"04/26/10","blocked",0,3,17.6333333333333
"3421","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",2,"04/26/10","blocked",0,5,18.5666666666667
"3444","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",3,"04/26/10","blocked",0,2,19.6
"3463","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",4,"04/26/10","blocked",0,2,13.7333333333333
"3466","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",5,"04/26/10","blocked",0,3,14.5333333333333
"3469","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",6,"04/26/10","blocked",0,7,15.9833333333333
"3472","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",7,"04/26/10","blocked",0,3,16.7666666666667
"3475","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",8,"04/26/10","blocked",0,2,17.6166666666667
"3478","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",9,"04/26/10","blocked",0,0,0.3
"3399","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",1,"04/27/10","blocked",0,1,0.483333333333333
"3422","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",2,"04/27/10","blocked",0,3,1.1
"3445","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",3,"04/27/10","blocked",0,1,1.1
"3464","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",4,"04/27/10","blocked",0,4,1.91666666666667
"3467","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",5,"04/27/10","blocked",0,4,1.56666666666667
"3470","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",6,"04/27/10","blocked",0,5,1.15
"3473","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",7,"04/27/10","blocked",0,4,1.88333333333333
"3476","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",8,"04/27/10","blocked",0,4,1.78333333333333
"3479","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",9,"04/27/10","blocked",0,10,47.5833333333333
"3401","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",10,"04/27/10","blocked",0,2,46.85
"3403","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",11,"04/27/10","blocked",0,9,47.0166666666667
"3405","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",12,"04/27/10","blocked",0,4,46.65
"3407","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",13,"04/27/10","blocked",0,1,45.8333333333333
"3409","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",14,"04/27/10","blocked",0,3,45.1833333333333
"3411","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",15,"04/27/10","blocked",0,0,44.8333333333333
"3413","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",16,"04/27/10","blocked",0,0,44.85
"3415","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",17,"04/27/10","blocked",0,0,44.8666666666667
"3417","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",18,"04/27/10","blocked",0,0,44.8333333333333
"3419","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",19,"04/27/10","blocked",0,0,44.8833333333333
"3424","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",20,"04/27/10","blocked",3,5,45.0833333333333
"3426","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",21,"04/27/10","blocked",3,4,45.0833333333333
"3428","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",22,"04/27/10","blocked",6,8,44.8333333333333
"3430","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",23,"04/27/10","blocked",0,4,42.2833333333333
"3432","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",24,"04/27/10","blocked",0,7,42
"3434","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",25,"04/27/10","blocked",3,1,41
"3436","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",26,"04/27/10","blocked",3,6,40.6666666666667
"3438","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",27,"04/27/10","blocked",3,10,40.1333333333333
"3440","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",28,"04/27/10","blocked",0,0,0.6
"3442","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",29,"04/27/10","blocked",0,1,0.366666666666667
"3447","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",30,"04/27/10","blocked",5,0,1.53333333333333
"3449","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",31,"04/27/10","blocked",0,0,0.233333333333333
"3451","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",32,"04/27/10","blocked",0,1,0.316666666666667
"3453","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",33,"04/27/10","blocked",0,2,0.5
"3455","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",34,"04/27/10","blocked",0,0,0.233333333333333
"3457","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",35,"04/27/10","blocked",0,1,0.65
"3459","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",36,"04/27/10","blocked",0,0,0.433333333333333
"3461","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",37,"04/27/10","blocked",0,0,0.333333333333333
"3400","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",1,"04/28/10","blocked",0,2,0.3
"3423","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",2,"04/28/10","blocked",0,6,2.11666666666667
"3446","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",3,"04/28/10","blocked",0,8,2.85
"3465","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",4,"04/28/10","blocked",0,0,1.05
"3468","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",5,"04/28/10","blocked",0,3,1.43333333333333
"3471","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",6,"04/28/10","blocked",0,3,1.25
"3474","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",7,"04/28/10","blocked",0,1,1.48333333333333
"3477","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",8,"04/28/10","blocked",0,0,0.583333333333333
"3480","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",9,"04/28/10","blocked",0,1,0.833333333333333
"3402","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",10,"04/28/10","blocked",0,2,0.6
"3404","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",11,"04/28/10","blocked",0,2,1.4
"3406","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",12,"04/28/10","blocked",0,3,0.983333333333333
"3408","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",13,"04/28/10","blocked",0,3,1.43333333333333
"3410","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",14,"04/28/10","blocked",3,3,0.55
"3412","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",15,"04/28/10","blocked",0,0,0.166666666666667
"3414","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",16,"04/28/10","blocked",0,0,0.2
"3416","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",17,"04/28/10","blocked",0,0,0.116666666666667
"3418","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",18,"04/28/10","blocked",0,0,0.0833333333333333
"3420","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",19,"04/28/10","blocked",0,0,0.116666666666667
"3425","Stu_21ef58ac79f20083cdfdf6f0e536bf9a",20,"04/28/10","blocked",4,4,0.583333333333333
